"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","Probable Pitcher","Batting Order"
"47661-13444","P","Mike","Mike Fiers","Fiers","12.5","2","7000","TEX@OAK","OAK","TEX","","","","",""
"47661-83152","P","Pablo","Pablo Lopez","Lopez","22.545454545454547","22","7000","MIA@BAL","MIA","BAL","","","","Yes",""
"47661-85599","P","Framber","Framber Valdez","Valdez","26.5","2","7000","HOU@ARI","HOU","ARI","","","","",""
"47661-5416","P","Brett","Brett Anderson","Anderson","9","1","6900","CWS@MIL","MIL","CWS","","","","",""
"47661-85531","P","Josh","Josh James","James","12","2","6900","HOU@ARI","HOU","ARI","","","","",""
"47661-82440","P","Shohei","Shohei Ohtani","Ohtani","-0.875","8","6800","LAA@SEA","LAA","SEA","DTD","Forearm","","",""
"47661-38028","P","Alex","Alex Wood","Wood","12","1","6800","LOS@SDP","LOS","SDP","IL","Shoulder","","",""
"47661-54445","P","Asher","Asher Wojciechowski","Wojciechowski","24","1","6800","MIA@BAL","BAL","MIA","","","","",""
"47661-79226","P","Eric","Eric Lauer","Lauer","26","1","6800","CWS@MIL","MIL","CWS","","","","",""
"47661-12929","P","Jordan","Jordan Lyles","Lyles","7.5","2","6700","TEX@OAK","TEX","OAK","","","","",""
"47661-82810","P","Elieser","Elieser Hernandez","Hernandez","18.761904761904763","21","6700","MIA@BAL","MIA","BAL","","","","",""
"47661-52155","P","Jon","Jon Gray","Gray","18.5","2","6700","SFG@COL","COL","SFG","","","","",""
"47661-13727","P","Josh","Josh Lindblom","Lindblom","20","1","6700","CWS@MIL","MIL","CWS","DTD","Back","","",""
"47661-82618","P","David","David Peterson","Peterson","31.5","2","6600","NYM@WAS","NYM","WAS","","","","",""
"47661-60633","P","Carlos","Carlos Rodon","Rodon","7","2","6600","CWS@MIL","CWS","MIL","IL","Shoulder","","","0"
"47661-79147","P","Jakob","Jakob Junis","Junis","13","1","6600","KAN@CHC","KAN","CHC","","","","",""
"47661-72265","P","Matt","Matt Strahm","Strahm","2","4","6500","LOS@SDP","SDP","LOS","","","","",""
"47661-82604","P","Corbin","Corbin Burnes","Burnes","22.5","2","6500","CWS@MIL","MIL","CWS","","","","",""
"47661-79198","P","Justus","Justus Sheffield","Sheffield","10","2","6500","LAA@SEA","SEA","LAA","","","","",""
"47661-101855","P","Trent","Trent Thornton","Thornton","18","1","6500","TOR@ATL","TOR","ATL","","","","",""
"47661-5659","P","Rick","Rick Porcello","Porcello","4.5","2","6500","NYM@WAS","NYM","WAS","","","","",""
"47661-110822","P","Jose","Jose Urquidy","Urquidy","23.666666666666668","9","6400","HOU@ARI","HOU","ARI","IL","Undisclosed","","",""
"47661-82636","P","Joey","Joey Lucchesi","Lucchesi","8","2","6400","LOS@SDP","SDP","LOS","","","","",""
"47661-13268","P","Danny","Danny Duffy","Duffy","25.666666666666668","3","6400","KAN@CHC","KAN","CHC","","","","",""
"47661-13438","P","Drew","Drew Pomeranz","Pomeranz","6.666666666666667","6","6400","LOS@SDP","SDP","LOS","","","","",""
"47661-79072","P","Brad","Brad Keller","Keller","26.035714285714285","28","6400","KAN@CHC","KAN","CHC","IL","Not injury related","","",""
"47661-102344","P","Brady","Brady Singer","Singer","24","2","6400","KAN@CHC","KAN","CHC","","","","Yes",""
"47661-79076","P","Kolby","Kolby Allard","Allard","18","1","6300","TEX@OAK","TEX","OAK","","","","",""
"47661-11321","P","Mike","Mike Montgomery","Montgomery","0","1","6200","KAN@CHC","KAN","CHC","IL","Lat","","",""
"47661-38000","P","Kevin","Kevin Gausman","Gausman","20","2","6200","SFG@COL","SFG","COL","","","","Yes",""
"47661-21919","P","Matt","Matt Andriese","Andriese","14","2","6200","LAA@SEA","LAA","SEA","","","","",""
"47661-101839","P","Logan","Logan Webb","Webb","17.5","2","6200","SFG@COL","SFG","COL","","","","",""
"47661-5661","P","Felix","Felix Hernandez","Hernandez","16.733333333333334","15","6200","TOR@ATL","ATL","TOR","DTD","Opt out","","",""
"47661-17087","P","Drew","Drew Smyly","Smyly","16.333333333333332","3","6100","SFG@COL","SFG","COL","IL","Finger","","",""
"47661-13019","P","Garrett","Garrett Richards","Richards","28","2","6100","LOS@SDP","SDP","LOS","","","","",""
"47661-58434","P","Kendall","Kendall Graveman","Graveman","16","2","6100","LAA@SEA","SEA","LAA","DTD","Neck","","",""
"47661-79209","P","A.J.","A.J. Puk","Puk","7.3","10","6100","TEX@OAK","OAK","TEX","IL","Shoulder","","",""
"47661-79280","P","Jesus","Jesus Luzardo","Luzardo","16","2","6100","TEX@OAK","OAK","TEX","","","","Yes",""
"47661-101854","P","Jacob","Jacob Waguespack","Waguespack","11.5","2","6100","TOR@ATL","TOR","ATL","","","","",""
"47661-79882","P","Austin","Austin Pruitt","Pruitt","14.785714285714286","14","6000","HOU@ARI","HOU","ARI","IL","Elbow","","",""
"47661-39127","P","Jerad","Jerad Eickhoff","Eickhoff","20.583333333333332","12","6000","LOS@SDP","SDP","LOS","","","","",""
"47661-65988","P","Zach","Zach Davies","Davies","21","2","6000","LOS@SDP","SDP","LOS","","","","",""
"47661-82656","P","Nate","Nate Pearson","Pearson","30","1","6000","TOR@ATL","TOR","ATL","","","","",""
"47661-13123","P","Alex","Alex Cobb","Cobb","24.5","2","6000","MIA@BAL","BAL","MIA","","","","",""
"47661-68564","P","Erick","Erick Fedde","Fedde","11","2","6000","NYM@WAS","WAS","NYM","","","","",""
"47661-66765","P","Jorge","Jorge Lopez","Lopez","-4","1","6000","KAN@CHC","KAN","CHC","NA","Personal","","",""
"47661-66766","P","Adrian","Adrian Houser","Houser","24","1","6000","CWS@MIL","MIL","CWS","","","","",""
"47661-60632","P","Kyle","Kyle Freeland","Freeland","38.5","2","6000","SFG@COL","COL","SFG","","","","",""
"47661-60637","P","Sean","Sean Newcomb","Newcomb","8.5","2","6000","TOR@ATL","ATL","TOR","","","","",""
"47661-73363","P","Felix","Felix Pena","Pena","13.666666666666666","3","6000","LAA@SEA","LAA","SEA","","","","",""
"47661-79903","P","Glenn","Glenn Sparkman","Sparkman","3","4","5900","KAN@CHC","KAN","CHC","","","","",""
"47661-82594","P","Dustin","Dustin May","May","19","2","5900","LOS@SDP","LOS","SDP","","","","Yes",""
"47661-15221","P","Tommy","Tommy Milone","Milone","24","2","5900","MIA@BAL","BAL","MIA","","","","",""
"47661-68551","P","Tyler","Tyler Beede","Beede","21.84","25","5900","SFG@COL","SFG","COL","IL","Elbow","","",""
"47661-52190","P","Marco","Marco Gonzales","Gonzales","28.5","2","5900","LAA@SEA","SEA","LAA","","","","",""
"47661-83190","P","Freddy","Freddy Peralta","Peralta","6","1","5900","CWS@MIL","MIL","CWS","","","","",""
"47661-38161","P","Chase","Chase Anderson","Anderson","19.818181818181817","33","5900","TOR@ATL","TOR","ATL","IL","Oblique","","",""
"47661-79201","P","Anthony","Anthony Kay","Kay","11","1","5900","TOR@ATL","TOR","ATL","","","","",""
"47661-79228","P","Cal","Cal Quantrill","Quantrill","14.5","2","5900","LOS@SDP","SDP","LOS","","","","",""
"47661-6018","P","Wade","Wade LeBlanc","LeBlanc","22.5","2","5900","MIA@BAL","BAL","MIA","","","","",""
"47661-53608","P","Jose","Jose Urena","Urena","13.96","25","5800","MIA@BAL","MIA","BAL","IL","Illness","","",""
"47661-15234","P","Brad","Brad Peacock","Peacock","21.869565217391305","23","5800","HOU@ARI","HOU","ARI","IL","Shoulder","","",""
"47661-97300","P","John","John Means","Means","-2","1","5800","MIA@BAL","BAL","MIA","","","","Yes",""
"47661-60656","P","Jeff","Jeff Hoffman","Hoffman","17","1","5800","SFG@COL","COL","SFG","","","","",""
"47661-79091","P","Dylan","Dylan Cease","Cease","16","2","5800","CWS@MIL","CWS","MIL","","","","","0"
"47661-102001","P","Yusei","Yusei Kikuchi","Kikuchi","28.5","2","5800","LAA@SEA","SEA","LAA","","","","",""
"47661-53043","P","Jesse","Jesse Hahn","Hahn","2.3333333333333335","6","5800","KAN@CHC","KAN","CHC","NA","Personal","","",""
"47661-102343","P","Tony","Tony Gonsolin","Gonsolin","15","1","5800","LOS@SDP","LOS","SDP","","","","",""
"47661-21097","P","Taijuan","Taijuan Walker","Walker","26.5","2","5700","LAA@SEA","SEA","LAA","","","","",""
"47661-82653","P","Ryan","Ryan Borucki","Borucki","16","1","5700","TOR@ATL","TOR","ATL","","","","",""
"47661-68517","P","Antonio","Antonio Senzatela","Senzatela","33.5","2","5700","SFG@COL","COL","SFG","","","","",""
"47661-5320","P","Gio","Gio Gonzalez","Gonzalez","15.5","2","5700","CWS@MIL","CWS","MIL","","","","","0"
"47661-79067","P","Alex","Alex Young","Young","9","3","5700","HOU@ARI","ARI","HOU","","","","",""
"47661-38164","P","Jimmy","Jimmy Nelson","Nelson","9.3","10","5700","LOS@SDP","LOS","SDP","IL","Back","","",""
"47661-5498","P","Johnny","Johnny Cueto","Cueto","16.666666666666668","3","5700","SFG@COL","SFG","COL","","","","",""
"47661-101823","P","Jordan","Jordan Yamamoto","Yamamoto","25.3125","16","5700","MIA@BAL","MIA","BAL","","","","",""
"47661-102498","P","Patrick","Patrick Sandoval","Sandoval","21","1","5600","LAA@SEA","LAA","SEA","","","","",""
"47661-53599","P","Chi Chi","Chi Chi Gonzalez","Gonzalez","9","1","5600","SFG@COL","COL","SFG","","","","",""
"47661-103218","P","Nick","Nick Margevicius","Margevicius","7","3","5600","LAA@SEA","SEA","LAA","","","","",""
"47661-82775","P","Nestor","Nestor Cortes","Cortes","6.333333333333333","3","5600","LAA@SEA","SEA","LAA","","","","",""
"47661-68493","P","David","David Hess","Hess","3","1","5600","MIA@BAL","BAL","MIA","","","","",""
"47661-38002","P","Kyle","Kyle Zimmer","Zimmer","12","3","5600","KAN@CHC","KAN","CHC","","","","",""
"47661-79071","P","Taylor","Taylor Clarke","Clarke","13","2","5600","HOU@ARI","ARI","HOU","","","","",""
"47661-79117","P","Peter","Peter Lambert","Lambert","11.5","22","5600","SFG@COL","COL","SFG","IL","Elbow","","",""
"47661-79185","P","Justin","Justin Dunn","Dunn","9","1","5600","LAA@SEA","SEA","LAA","","","","Yes",""
"47661-38246","P","Tyler","Tyler Anderson","Anderson","8.333333333333334","3","5600","SFG@COL","SFG","COL","","","","",""
"47661-79258","P","Ryne","Ryne Stanek","Stanek","-3","1","5600","MIA@BAL","MIA","BAL","","","","",""
"47661-73301","P","Brent","Brent Suter","Suter","11","2","5600","CWS@MIL","MIL","CWS","","","","",""
"47661-118391","P","Brandon","Brandon Bailey","Bailey","2","2","5600","HOU@ARI","HOU","ARI","","","","",""
"47661-118412","P","Shun","Shun Yamaguchi","Yamaguchi","-1.5","2","5600","TOR@ATL","TOR","ATL","","","","",""
"47661-102334","P","Corbin","Corbin Martin","Martin","17","5","5600","HOU@ARI","ARI","HOU","IL","Elbow","","",""
"47661-81922","P","Jacob","Jacob Rhame","Rhame","5","5","5500","LAA@SEA","LAA","SEA","DTD","Undisclosed","","",""
"47661-81949","P","Jace","Jace Fry","Fry","2.25","4","5500","CWS@MIL","CWS","MIL","","","","","0"
"47661-102429","P","Sterling","Sterling Sharp","Sharp","0","0","5500","MIA@BAL","MIA","BAL","","","","",""
"47661-135198","P","Daniel","Daniel Tillo","Tillo","0","0","5500","KAN@CHC","KAN","CHC","","","","",""
"47661-135196","P","Tyler","Tyler Zuber","Zuber","4","5","5500","KAN@CHC","KAN","CHC","","","","",""
"47661-135211","P","Jojanse","Jojanse Torres","Torres","0","0","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-135208","P","Shawn","Shawn Dubin","Dubin","0","0","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-135209","P","Andre","Andre Scrubb","Scrubb","7","3","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-135214","P","Ralph","Ralph Garza Jr.","Garza Jr.","0","0","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-110636","P","Cy","Cy Sneed","Sneed","6.75","4","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-135212","P","Luis","Luis Garcia","Garcia","0","0","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-135219","P","Brett","Brett Conine","Conine","0","0","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-135222","P","Dakota","Dakota Bacus","Bacus","0","0","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-38966","P","Mike","Mike Morin","Morin","3.0384615384615383","52","5500","MIA@BAL","MIA","BAL","","","","",""
"47661-79927","P","Stefan","Stefan Crichton","Crichton","5.8","5","5500","HOU@ARI","ARI","HOU","","","","",""
"47661-135220","P","Nick","Nick Wells","Wells","0","0","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-135221","P","Cade","Cade Cavalli","Cavalli","0","0","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-135226","P","Wes","Wes Benjamin","Benjamin","0","0","5500","TEX@OAK","TEX","OAK","","","","",""
"47661-135225","P","Steven","Steven Fuentes","Fuentes","0","0","5500","NYM@WAS","WAS","NYM","NA","Suspension","","",""
"47661-6206","P","Edinson","Edinson Volquez","Volquez","4","3","5500","TEX@OAK","TEX","OAK","","","","",""
"47661-71742","P","Grant","Grant Dayton","Dayton","10.75","4","5500","TOR@ATL","ATL","TOR","","","","",""
"47661-135229","P","Reid","Reid Detmers","Detmers","0","0","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-38982","P","Noe","Noe Ramirez","Ramirez","3.8","5","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-102470","P","Rico","Rico Garcia","Garcia","3.6666666666666665","6","5500","SFG@COL","SFG","COL","","","","",""
"47661-135250","P","Daniel","Daniel Castano","Castano","0","0","5500","MIA@BAL","MIA","BAL","","","","",""
"47661-135251","P","Tommy","Tommy Eveld","Eveld","0","0","5500","MIA@BAL","MIA","BAL","","","","",""
"47661-137296","P","Carlos","Carlos Sanabria","Sanabria","0","0","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-102484","P","Brandon","Brandon Bielak","Bielak","21.5","2","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-135252","P","Johan","Johan Quezada","Quezada","0","0","5500","MIA@BAL","MIA","BAL","","","","",""
"47661-135253","P","Alex","Alex Vesia","Vesia","-1","1","5500","MIA@BAL","MIA","BAL","IL","Undisclosed","","",""
"47661-79960","P","Paul","Paul Fry","Fry","5.666666666666667","3","5500","MIA@BAL","BAL","MIA","","","","",""
"47661-39003","P","Jairo","Jairo Diaz","Diaz","5.666666666666667","6","5500","SFG@COL","COL","SFG","","","","",""
"47661-135262","P","Anthony","Anthony Misiewicz","Misiewicz","6.25","4","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-135266","P","Ljay","Ljay Newsome","Newsome","0","0","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-135264","P","Aaron","Aaron Fletcher","Fletcher","0","0","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-135270","P","Sam","Sam Delaplane","Delaplane","0","0","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-73828","P","Dan","Dan Altavilla","Altavilla","4.5","4","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-102500","P","Robert","Robert Dugger","Dugger","4","1","5500","MIA@BAL","MIA","BAL","","","","",""
"47661-116839","P","David","David Bednar","Bednar","3.5","2","5500","LOS@SDP","SDP","LOS","","","","",""
"47661-135268","P","Emerson","Emerson Hancock","Hancock","0","0","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-135275","P","Marshall","Marshall Kasowski","Kasowski","0","0","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-135273","P","Andre","Andre Jackson","Jackson","0","0","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-135278","P","Kevin","Kevin Smith","Smith","0","0","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-135279","P","Codi","Codi Heuer","Heuer","6.333333333333333","3","5500","CWS@MIL","CWS","MIL","","","","","0"
"47661-116847","P","Cole","Cole Sulser","Sulser","5.25","4","5500","MIA@BAL","BAL","MIA","","","","",""
"47661-73838","P","Yohander","Yohander Mendez","Mendez","11.666666666666666","3","5500","TEX@OAK","TEX","OAK","","","","",""
"47661-116846","P","Ronald","Ronald Bolanos","Bolanos","1","2","5500","KAN@CHC","KAN","CHC","","","","",""
"47661-135283","P","Ty","Ty Tice","Tice","0","0","5500","TOR@ATL","TOR","ATL","","","","",""
"47661-135280","P","Joey","Joey Murray","Murray","0","0","5500","TOR@ATL","TOR","ATL","","","","",""
"47661-135281","P","Bryan","Bryan Baker","Baker","0","0","5500","TOR@ATL","TOR","ATL","","","","",""
"47661-82039","P","Aaron","Aaron Wilkerson","Wilkerson","5.25","8","5500","CWS@MIL","MIL","CWS","","","","",""
"47661-135285","P","Alexander","Alexander Guillen","Guillen","0","0","5500","SFG@COL","COL","SFG","","","","",""
"47661-116868","P","Gabe","Gabe Speier","Speier","3","4","5500","KAN@CHC","KAN","CHC","","","","",""
"47661-135303","P","Jordan","Jordan Weems","Weems","12","2","5500","TEX@OAK","OAK","TEX","","","","",""
"47661-104582","P","Josh","Josh Smith","Smith","3.7857142857142856","14","5500","MIA@BAL","MIA","BAL","","","","",""
"47661-135306","P","Cole","Cole Wilcox","Wilcox","0","0","5500","LOS@SDP","SDP","LOS","","","","",""
"47661-73867","P","Ray","Ray Black","Black","4.411764705882353","17","5500","CWS@MIL","MIL","CWS","IL","Shoulder","","",""
"47661-73866","P","Wandy","Wandy Peralta","Peralta","6.6","5","5500","SFG@COL","SFG","COL","","","","",""
"47661-135309","P","Tyler","Tyler Cyr","Cyr","0","0","5500","SFG@COL","SFG","COL","","","","",""
"47661-6290","P","Wade","Wade Davis","Davis","-1.3333333333333333","3","5500","SFG@COL","COL","SFG","IL","Shoulder","","",""
"47661-73877","P","Kevin","Kevin McCarthy","McCarthy","3.6666666666666665","3","5500","KAN@CHC","KAN","CHC","","","","",""
"47661-102549","P","Andres","Andres Munoz","Munoz","6.136363636363637","22","5500","LOS@SDP","SDP","LOS","IL","Elbow","","",""
"47661-6295","P","Daniel","Daniel Hudson","Hudson","10.666666666666666","3","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-73882","P","Joely","Joely Rodriguez","Rodriguez","0","0","5500","TEX@OAK","TEX","OAK","IL","Lat","","",""
"47661-80033","P","Emilio","Emilio Pagan","Pagan","1.6","5","5500","LOS@SDP","SDP","LOS","","","","",""
"47661-80035","P","Bobby","Bobby Wahl","Wahl","0.3333333333333333","3","5500","CWS@MIL","MIL","CWS","","","","",""
"47661-12452","P","Kenley","Kenley Jansen","Jansen","6","4","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-12455","P","Josh","Josh Tomlin","Tomlin","15.666666666666666","3","5500","TOR@ATL","ATL","TOR","","","","",""
"47661-39081","P","Chasen","Chasen Shreve","Shreve","10.5","2","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-135339","P","Clayton","Clayton Beeter","Beeter","0","0","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-135343","P","Max","Max Meyer","Meyer","0","0","5500","MIA@BAL","MIA","BAL","","","","",""
"47661-12463","P","Greg","Greg Holland","Holland","6.333333333333333","6","5500","KAN@CHC","KAN","CHC","","","","",""
"47661-39101","P","Nick","Nick Goody","Goody","2.75","4","5500","TEX@OAK","TEX","OAK","","","","",""
"47661-135359","P","Caleb","Caleb Baragar","Baragar","8.25","4","5500","SFG@COL","SFG","COL","","","","",""
"47661-102590","P","Joey","Joey Gerber","Gerber","0","0","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-137410","P","Humberto","Humberto Castellanos","Castellanos","0","0","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-71875","P","Mike","Mike Mayers","Mayers","3","5","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-135360","P","Sam","Sam Wolff","Wolff","0","0","5500","SFG@COL","SFG","COL","","","","",""
"47661-112841","P","Jose","Jose Rodriguez","Rodriguez","5","1","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-110823","P","Tom","Tom Eshelman","Eshelman","10.2","10","5500","MIA@BAL","BAL","MIA","","","","",""
"47661-12523","P","Jeremy","Jeremy Jeffress","Jeffress","6","4","5500","KAN@CHC","CHC","KAN","","","","",""
"47661-12581","P","Brandon","Brandon Kintzler","Kintzler","3","2","5500","MIA@BAL","MIA","BAL","","","","",""
