"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","Probable Pitcher","Batting Order"
"47571-79221","P","Franklyn","Franklyn Kilome","Kilome","21","1","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-79227","P","Adrian","Adrian Morejon","Morejon","4.8","5","5500","LOS@SDP","SDP","LOS","","","","","0"
"47571-71034","P","Seth","Seth Lugo","Lugo","7.5","4","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-79232","P","Clay","Clay Holmes","Holmes","7","1","5500","PIT@MIN","PIT","MIN","IL","Forearm","","","0"
"47571-12675","P","Steve","Steve Cishek","Cishek","3","4","5500","CWS@MIL","CWS","MIL","","","","","0"
"47571-79239","P","Andrew","Andrew Suarez","Suarez","5.428571428571429","21","5500","SFG@COL","SFG","COL","","","","","0"
"47571-13709","P","Deolis","Deolis Guerra","Guerra","9","1","5500","PHI@NYY","PHI","NYY","","","","","0"
"47571-79259","P","Jake","Jake Faria","Faria","4.4375","16","5500","CWS@MIL","MIL","CWS","","","","","0"
"47571-118179","P","Philip","Philip Pfeifer","Pfeifer","0","0","5500","NYM@ATL","ATL","NYM","IL","Elbow","","","0"
"47571-118185","P","Matt","Matt Foster","Foster","12","1","5500","CWS@MIL","CWS","MIL","","","","","0"
"47571-57770","P","Alex","Alex Claudio","Claudio","3.5","2","5500","CWS@MIL","MIL","CWS","","","","","0"
"47571-101803","P","Jacob","Jacob Webb","Webb","5.277777777777778","36","5500","NYM@ATL","ATL","NYM","IL","Shoulder","","","0"
"47571-118186","P","Jimmy","Jimmy Lambert","Lambert","6","2","5500","CWS@MIL","CWS","MIL","IL","Forearm","","","0"
"47571-118190","P","Ashton","Ashton Goudeau","Goudeau","0","0","5500","SFG@COL","COL","SFG","","","","","0"
"47571-101822","P","Josh","Josh Sborz","Sborz","3.4285714285714284","7","5500","LOS@SDP","LOS","SDP","","","","","0"
"47571-118208","P","Brooks","Brooks Kriske","Kriske","9","1","5500","PHI@NYY","NYY","PHI","","","","","0"
"47571-65987","P","Domingo","Domingo German","German","31.40740740740741","27","5500","PHI@NYY","NYY","PHI","NA","Suspension","","","0"
"47571-101834","P","Joe","Joe Harvey","Harvey","4.5","18","5500","SFG@COL","COL","SFG","","","","","0"
"47571-118221","P","J.P.","J.P. Feyereisen","Feyereisen","3","1","5500","CWS@MIL","MIL","CWS","","","","","0"
"47571-101838","P","JT","JT Brubaker","Brubaker","18","2","5500","PIT@MIN","PIT","MIN","","","","","0"
"47571-80345","P","Reyes","Reyes Moronta","Moronta","6.142857142857143","56","5500","SFG@COL","SFG","COL","IL","Shoulder","","","0"
"47571-135647","P","Ryan","Ryan Pepiot","Pepiot","0","0","5500","LOS@SDP","LOS","SDP","","","","","0"
"47571-5599","P","Trevor","Trevor Cahill","Cahill","10.052631578947368","38","5500","SFG@COL","SFG","COL","DTD","Finger","","","0"
"47571-135650","P","Landon","Landon Knack","Knack","0","0","5500","LOS@SDP","LOS","SDP","","","","","0"
"47571-135648","P","Bobby","Bobby Miller","Miller","0","0","5500","LOS@SDP","LOS","SDP","","","","","0"
"47571-116194","P","Eric","Eric Yardley","Yardley","4","3","5500","CWS@MIL","MIL","CWS","","","","","0"
"47571-84452","P","Caleb","Caleb Ferguson","Ferguson","6.5","4","5500","LOS@SDP","LOS","SDP","","","","","0"
"47571-85489","P","Jimmy","Jimmy Cordero","Cordero","2.6","5","5500","CWS@MIL","CWS","MIL","","","","","0"
"47571-117232","P","Michael","Michael King","King","10.5","2","5500","PHI@NYY","NYY","PHI","","","","","0"
"47571-95737","P","Ian","Ian Hamilton","Hamilton","3","1","5500","CWS@MIL","CWS","MIL","","","","","0"
"47571-52733","P","Scott","Scott Alexander","Alexander","7.666666666666667","3","5500","LOS@SDP","LOS","SDP","","","","","0"
"47571-82430","P","Yoshihisa","Yoshihisa Hirano","Hirano","4.645161290322581","62","5500","OAK@SEA","SEA","OAK","IL","Illness","","","0"
"47571-119301","P","Brennan","Brennan Malone","Malone","0","0","5500","PIT@MIN","PIT","MIN","","","","","0"
"47571-53767","P","Dan","Dan Winkler","Winkler","5.5","2","5500","KAN@CHC","CHC","KAN","","","","","0"
"47571-85517","P","Trey","Trey Wingenter","Wingenter","5.470588235294118","51","5500","LOS@SDP","SDP","LOS","IL","Elbow","","","0"
"47571-95756","P","Rowan","Rowan Wick","Wick","3.3333333333333335","3","5500","KAN@CHC","CHC","KAN","","","","","0"
"47571-101913","P","Brandon","Brandon Brennan","Brennan","1","1","5500","OAK@SEA","SEA","OAK","IL","Oblique","","","0"
"47571-5658","P","Joakim","Joakim Soria","Soria","9","4","5500","OAK@SEA","OAK","SEA","","","","","0"
"47571-85530","P","Jacob","Jacob Nix","Nix","0","0","5500","LOS@SDP","SDP","LOS","","","","","0"
"47571-53801","P","James","James Pazos","Pazos","-10","1","5500","SFG@COL","COL","SFG","","","","","0"
"47571-64044","P","Tyler","Tyler Duffey","Duffey","9","4","5500","PIT@MIN","MIN","PIT","","","","","0"
"47571-23086","P","Justin","Justin Grimm","Grimm","-3","1","5500","CWS@MIL","MIL","CWS","","","","","0"
"47571-71218","P","Dylan","Dylan Floro","Floro","5","4","5500","LOS@SDP","LOS","SDP","","","","","0"
"47571-12860","P","Zack","Zack Britton","Britton","6","3","5500","PHI@NYY","NYY","PHI","","","","","0"
"47571-16961","P","Jameson","Jameson Taillon","Taillon","25","7","5500","PIT@MIN","PIT","MIN","IL","Elbow","","","0"
"47571-119373","P","Tony","Tony Dibrell","Dibrell","0","0","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-119375","P","Dedniel","Dedniel Nunez","Nunez","0","0","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-85582","P","Chad","Chad Sobotka","Sobotka","4.40625","32","5500","NYM@ATL","ATL","NYM","","","","","0"
"47571-16982","P","Ryan","Ryan Tepera","Tepera","6","3","5500","KAN@CHC","CHC","KAN","","","","","0"
"47571-85592","P","Daniel","Daniel Zamora","Zamora","2.0588235294117645","17","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-16986","P","Alex","Alex Colome","Colome","4","3","5500","CWS@MIL","CWS","MIL","","","","","0"
"47571-85594","P","Jake","Jake Newberry","Newberry","6.333333333333333","3","5500","KAN@CHC","KAN","CHC","","","","","0"
"47571-119388","P","Junior","Junior Santos","Santos","0","0","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-80478","P","Reymin","Reymin Guduan","Guduan","2.7142857142857144","7","5500","LOS@SDP","LOS","SDP","","","","","0"
"47571-119392","P","Josh","Josh Wolf","Wolf","0","0","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-81507","P","Aaron","Aaron Bummer","Bummer","9.4","5","5500","CWS@MIL","CWS","MIL","","","","","0"
"47571-80482","P","Randy","Randy Rosario","Rosario","3.8421052631578947","19","5500","KAN@CHC","KAN","CHC","IL","Arm","","","0"
"47571-5735","P","David","David Robertson","Robertson","3.7142857142857144","7","5500","PHI@NYY","PHI","NYY","IL","Elbow","","","0"
"47571-21096","P","Erasmo","Erasmo Ramirez","Ramirez","0","1","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-17002","P","Evan","Evan Marshall","Marshall","7.6","5","5500","CWS@MIL","CWS","MIL","","","","","0"
"47571-119403","P","Erik","Erik Miller","Miller","0","0","5500","PHI@NYY","PHI","NYY","","","","","0"
"47571-5743","P","Yusmeiro","Yusmeiro Petit","Petit","4.833333333333333","6","5500","OAK@SEA","OAK","SEA","","","","","0"
"47571-119406","P","Cody","Cody Bolton","Bolton","0","0","5500","PIT@MIN","PIT","MIN","","","","","0"
"47571-119411","P","Joey","Joey Cantillo","Cantillo","0","0","5500","LOS@SDP","SDP","LOS","","","","","0"
"47571-119413","P","Isaiah","Isaiah Campbell","Campbell","0","0","5500","OAK@SEA","SEA","OAK","","","","","0"
"47571-113268","P","Zac","Zac Grotz","Grotz","0","3","5500","OAK@SEA","SEA","OAK","","","","","0"
"47571-119415","P","Juan","Juan Then","Then","0","0","5500","OAK@SEA","SEA","OAK","","","","","0"
"47571-119414","P","George","George Kirby","Kirby","0","0","5500","OAK@SEA","SEA","OAK","","","","","0"
"47571-118393","P","Stephen","Stephen Woods Jr.","Woods Jr.","0","0","5500","KAN@CHC","KAN","CHC","","","","","0"
"47571-119417","P","Brayan","Brayan Perez","Perez","0","0","5500","OAK@SEA","SEA","OAK","","","","","0"
"47571-52857","P","Kyle","Kyle Ryan","Ryan","1.5","4","5500","KAN@CHC","CHC","KAN","","","","","0"
"47571-119416","P","Brandon","Brandon Williamson","Williamson","0","0","5500","OAK@SEA","SEA","OAK","","","","","0"
"47571-135800","P","Matt","Matt Blackham","Blackham","0","0","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-118394","P","Yohan","Yohan Ramirez","Ramirez","13","3","5500","OAK@SEA","SEA","OAK","","","","","0"
"47571-70271","P","Carlos","Carlos Estevez","Estevez","5","5","5500","SFG@COL","COL","SFG","","","","","0"
"47571-5761","P","Tommy","Tommy Hunter","Hunter","6","1","5500","PHI@NYY","PHI","NYY","","","","","0"
"47571-52865","P","Corey","Corey Knebel","Knebel","4","3","5500","CWS@MIL","MIL","CWS","","","","","0"
"47571-82564","P","Yency","Yency Almonte","Almonte","11","3","5500","SFG@COL","COL","SFG","","","","","0"
"47571-17036","P","Dan","Dan Otero","Otero","3.56","25","5500","PHI@NYY","NYY","PHI","DTD","Undisclosed","","","0"
"47571-17037","P","Trevor","Trevor Rosenthal","Rosenthal","5.25","4","5500","KAN@CHC","KAN","CHC","","","","","0"
"47571-12943","P","Shelby","Shelby Miller","Miller","5.368421052631579","19","5500","CWS@MIL","MIL","CWS","DTD","Opt out","","","0"
"47571-112275","P","Conner","Conner Menez","Menez","7.75","4","5500","SFG@COL","SFG","COL","","","","","0"
"47571-52887","P","Tyler","Tyler Matzek","Matzek","12.25","4","5500","NYM@ATL","ATL","NYM","","","","","0"
"47571-113302","P","Sam","Sam Selman","Selman","9","2","5500","SFG@COL","SFG","COL","","","","","0"
"47571-5784","P","David","David Price","Price","28.681818181818183","22","5500","LOS@SDP","LOS","SDP","DTD","Opt out","","","0"
"47571-82587","P","Richard","Richard Lovelady","Lovelady","0","1","5500","KAN@CHC","KAN","CHC","","","","","0"
"47571-109217","P","Phillip","Phillip Diehl","Diehl","2.8","10","5500","SFG@COL","COL","SFG","","","","","0"
"47571-82592","P","Dennis","Dennis Santana","Santana","13.333333333333334","3","5500","LOS@SDP","LOS","SDP","","","","","0"
"47571-17058","P","Blake","Blake Parker","Parker","5.066666666666666","60","5500","PHI@NYY","PHI","NYY","","","","","0"
"47571-111268","P","Daniel","Daniel Camarena","Camarena","0","0","5500","LOS@SDP","SDP","LOS","","","","","0"
"47571-13992","P","Luis","Luis Avilan","Avilan","5.666666666666667","3","5500","PHI@NYY","NYY","PHI","","","","","0"
"47571-17065","P","Blake","Blake Treinen","Treinen","4.25","4","5500","LOS@SDP","LOS","SDP","","","","","0"
"47571-82603","P","Mitch","Mitch White","White","0","0","5500","LOS@SDP","LOS","SDP","","","","","0"
"47571-84651","P","Austin","Austin Davis","Davis","3","1","5500","PHI@NYY","PHI","NYY","","","","","0"
"47571-80567","P","Nik","Nik Turley","Turley","2.5","4","5500","PIT@MIN","PIT","MIN","","","","","0"
"47571-114360","P","Devin","Devin Williams","Williams","7.333333333333333","3","5500","CWS@MIL","MIL","CWS","","","","","0"
"47571-80570","P","Jimmy","Jimmy Yacabonis","Yacabonis","4.655172413793103","29","5500","LOS@SDP","SDP","LOS","","","","","0"
"47571-53953","P","Keone","Keone Kela","Kela","5.59375","32","5500","PIT@MIN","PIT","MIN","IL","Undisclosed","","","0"
"47571-38596","P","Chris","Chris Martin","Martin","5","3","5500","NYM@ATL","ATL","NYM","","","","","0"
"47571-17094","P","Jake","Jake Diekman","Diekman","7","5","5500","OAK@SEA","OAK","SEA","","","","","0"
"47571-82633","P","Michel","Michel Baez","Baez","6.208333333333333","24","5500","LOS@SDP","SDP","LOS","","","","","0"
"47571-17100","P","Jeurys","Jeurys Familia","Familia","3.5","4","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-13010","P","David","David Phelps","Phelps","10.666666666666666","3","5500","CWS@MIL","MIL","CWS","","","","","0"
"47571-13011","P","Hector","Hector Noesi","Noesi","6.416666666666667","12","5500","PIT@MIN","PIT","MIN","DTD","Opt out","","","0"
"47571-112348","P","Cody","Cody Stashak","Stashak","10","3","5500","PIT@MIN","MIN","PIT","","","","","0"
"47571-17118","P","Robbie","Robbie Erlin","Erlin","8","2","5500","PIT@MIN","PIT","MIN","","","","","0"
"47571-13025","P","Pedro","Pedro Baez","Baez","4.6","5","5500","LOS@SDP","LOS","SDP","","","","","0"
"47571-14049","P","Bryan","Bryan Shaw","Shaw","0","3","5500","OAK@SEA","SEA","OAK","","","","","0"
"47571-17123","P","Chris","Chris Rusin","Rusin","-4.5","2","5500","NYM@ATL","ATL","NYM","","","","","0"
"47571-81642","P","A.J.","A.J. Minter","Minter","6.4","5","5500","NYM@ATL","ATL","NYM","","","","","0"
"47571-84727","P","Drew","Drew Smith","Smith","5","4","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-5885","P","Jhoulys","Jhoulys Chacin","Chacin","9","2","5500","NYM@ATL","ATL","NYM","","","","","0"
"47571-52994","P","Casey","Casey Sadler","Sadler","6","3","5500","KAN@CHC","CHC","KAN","","","","","0"
"47571-13078","P","Brad","Brad Brach","Brach","4.6440677966101696","59","5500","NYM@ATL","NYM","ATL","IL","Not injury related","","","0"
"47571-5911","P","Ross","Ross Detwiler","Detwiler","8.25","4","5500","CWS@MIL","CWS","MIL","","","","","0"
"47571-53045","P","Scott","Scott Oberg","Oberg","6.857142857142857","49","5500","SFG@COL","COL","SFG","IL","Arm","","","0"
"47571-13118","P","Justin","Justin Wilson","Wilson","3.75","4","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-14143","P","Jared","Jared Hughes","Hughes","4.305555555555555","72","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-116548","P","Tyler","Tyler Rogers","Rogers","0.5","6","5500","SFG@COL","SFG","COL","","","","","0"
"47571-70482","P","J.B.","J.B. Wendelken","Wendelken","6","3","5500","OAK@SEA","OAK","SEA","","","","","0"
"47571-11108","P","Aroldis","Aroldis Chapman","Chapman","6.7","60","5500","PHI@NYY","NYY","PHI","IL","Not injury related","","","0"
"47571-70517","P","Chad","Chad Green","Green","14","3","5500","PHI@NYY","NYY","PHI","","","","","0"
"47571-15225","P","Liam","Liam Hendriks","Hendriks","7.75","4","5500","OAK@SEA","OAK","SEA","","","","","0"
"47571-68474","P","Josh","Josh Hader","Hader","6","2","5500","CWS@MIL","MIL","CWS","","","","","0"
"47571-68476","P","Taylor","Taylor Rogers","Rogers","7","3","5500","PIT@MIN","MIN","PIT","","","","","0"
"47571-13183","P","Dellin","Dellin Betances","Betances","1","4","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-68484","P","Chad","Chad Kuhl","Kuhl","13.5","2","5500","PIT@MIN","PIT","MIN","DTD","Finger","","","0"
"47571-13192","P","Tony","Tony Watson","Watson","5.5","2","5500","SFG@COL","SFG","COL","","","","","0"
"47571-68507","P","Duane","Duane Underwood Jr.","Underwood Jr.","4.666666666666667","3","5500","KAN@CHC","CHC","KAN","","","","","0"
"47571-13213","P","Tim","Tim Collins","Collins","3.2222222222222223","9","5500","SFG@COL","COL","SFG","DTD","Opt out","","","0"
"47571-112540","P","Jeremy","Jeremy Walker","Walker","6.666666666666667","6","5500","NYM@ATL","ATL","NYM","IL","Shoulder","","","0"
"47571-39843","P","Burch","Burch Smith","Smith","10","3","5500","OAK@SEA","OAK","SEA","","","","","0"
"47571-8101","P","Ian","Ian Kennedy","Kennedy","7.333333333333333","3","5500","KAN@CHC","KAN","CHC","","","","","0"
"47571-6054","P","Mark","Mark Melancon","Melancon","5","3","5500","NYM@ATL","ATL","NYM","","","","","0"
"47571-52146","P","Carl","Carl Edwards Jr.","Edwards Jr.","4.666666666666667","3","5500","OAK@SEA","SEA","OAK","","","","","0"
"47571-68530","P","Jarlin","Jarlin Garcia","Garcia","4.566037735849057","53","5500","SFG@COL","SFG","COL","IL","Undisclosed","","","0"
"47571-52148","P","Pierce","Pierce Johnson","Johnson","8","3","5500","LOS@SDP","SDP","LOS","","","","","0"
"47571-102330","P","Kris","Kris Bubic","Bubic","15","1","5500","KAN@CHC","KAN","CHC","","","","","0"
"47571-68541","P","Taylor","Taylor Williams","Williams","6","4","5500","OAK@SEA","SEA","OAK","","","","","0"
"47571-68542","P","Robert","Robert Gsellman","Gsellman","5.461538461538462","52","5500","NYM@ATL","NYM","ATL","IL","Triceps","","","0"
"47571-68548","P","Edwin","Edwin Diaz","Diaz","5.5","4","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-68552","P","Sam","Sam Coonrod","Coonrod","2","4","5500","SFG@COL","SFG","COL","IL","Lat","","","0"
"47571-5069","P","Craig","Craig Stammen","Stammen","4.25","4","5500","LOS@SDP","SDP","LOS","","","","","0"
"47571-80849","P","Adam","Adam Kolarek","Kolarek","7.75","4","5500","LOS@SDP","LOS","SDP","","","","","0"
"47571-5074","P","Tyler","Tyler Clippard","Clippard","5.4","5","5500","PIT@MIN","MIN","PIT","","","","","0"
"47571-102355","P","Jorge","Jorge Alcala","Alcala","4","2","5500","PIT@MIN","MIN","PIT","","","","","0"
"47571-13271","P","Will","Will Smith","Smith","7.301587301587301","63","5500","NYM@ATL","ATL","NYM","IL","Not injury related","","","0"
"47571-52184","P","Matt","Matt Wisler","Wisler","10.666666666666666","3","5500","PIT@MIN","MIN","PIT","","","","","0"
"47571-52191","P","Kyle","Kyle Crick","Crick","4.5","2","5500","PIT@MIN","PIT","MIN","IL","Shoulder","","","0"
"47571-52192","P","Luke","Luke Jackson","Jackson","6.5","4","5500","NYM@ATL","ATL","NYM","","","","","0"
"47571-12257","P","Adam","Adam Ottavino","Ottavino","5.75","4","5500","PHI@NYY","NYY","PHI","","","","","0"
"47571-70624","P","Chris","Chris Stratton","Stratton","4","4","5500","PIT@MIN","PIT","MIN","","","","","0"
"47571-15336","P","Kelvin","Kelvin Herrera","Herrera","2","2","5500","CWS@MIL","CWS","MIL","","","","","0"
"47571-64488","P","Colin","Colin Rea","Rea","0","0","5500","KAN@CHC","CHC","KAN","","","","","0"
"47571-79848","P","Paul","Paul Sewald","Sewald","2.6666666666666665","3","5500","NYM@ATL","NYM","ATL","","","","","0"
"47571-82922","P","Tyler","Tyler Kinley","Kinley","7.333333333333333","3","5500","SFG@COL","COL","SFG","","","","","0"
"47571-82924","P","Tim","Tim Hill","Hill","2.75","4","5500","LOS@SDP","SDP","LOS","","","","","0"
"47571-68591","P","Anderson","Anderson Espinoza","Espinoza","0","0","5500","LOS@SDP","SDP","LOS","IL","Elbow","","","0"
"47571-68590","P","Javy","Javy Guerra","Guerra","2","4","5500","LOS@SDP","SDP","LOS","","","","","0"
"47571-5107","P","Sergio","Sergio Romo","Romo","6.75","4","5500","PIT@MIN","MIN","PIT","","","","","0"
"47571-81912","P","Dillon","Dillon Maples","Maples","0","2","5500","KAN@CHC","CHC","KAN","","","","","0"
"47571-60643","OF","Aaron","Aaron Judge","Judge","22.125","8","4500","PHI@NYY","NYY","PHI","","","","","2"
"47571-13229","OF","Charlie","Charlie Blackmon","Blackmon","12.212499618530273","8","4300","SFG@COL","COL","SFG","","","","","3"
"47571-52158","SS","Trevor","Trevor Story","Story","18.162500381469727","8","4300","SFG@COL","COL","SFG","","","","","2"
"47571-5763","OF","Nelson","Nelson Cruz","Cruz","16.177778455946182","9","4200","PIT@MIN","MIN","PIT","","","","","3"
"47571-79159","OF","Cody","Cody Bellinger","Bellinger","7.9777781168619795","9","4100","LOS@SDP","LOS","SDP","","","","","4"
"47571-21609","OF","Christian","Christian Yelich","Yelich","4.783333460489909","6","4000","CWS@MIL","MIL","CWS","","","","","3"
"47571-39151","OF","Mookie","Mookie Betts","Betts","13.339999389648437","10","4000","LOS@SDP","LOS","SDP","DTD","Finger","","","0"
"47571-13719","3B","Nolan","Nolan Arenado","Arenado","4.987500190734863","8","4000","SFG@COL","COL","SFG","","","","","4"
"47571-12302","OF","Giancarlo","Giancarlo Stanton","Stanton","13.25","8","3900","PHI@NYY","NYY","PHI","","","","","4"
"47571-52153","OF","David","David Dahl","Dahl","8.975000381469727","8","3900","SFG@COL","COL","SFG","","","","","1"
"47571-52176","1B","Max","Max Muncy","Muncy","12.34000015258789","10","3900","LOS@SDP","LOS","SDP","","","","","2"
"47571-21885","SS","Javier","Javier Baez","Baez","12.133332994249132","9","3800","KAN@CHC","CHC","KAN","","","","","3"
"47571-12940","1B","Anthony","Anthony Rizzo","Rizzo","13.433333502875435","9","3800","KAN@CHC","CHC","KAN","","","","","2"
"47571-53033","OF","Mike","Mike Yastrzemski","Yastrzemski","15.75","10","3800","SFG@COL","SFG","COL","","","","","1"
"47571-70562","OF","Whit","Whit Merrifield","Merrifield","14.710000610351562","10","3800","KAN@CHC","KAN","CHC","","","","","1"
"47571-52147","3B","Kris","Kris Bryant","Bryant","7.299999872843425","6","3800","KAN@CHC","CHC","KAN","","","","","1"
"47571-11334","1B","Freddie","Freddie Freeman","Freeman","11.580000305175782","10","3700","NYM@ATL","ATL","NYM","","","","","3"
"47571-13567","2B","DJ","DJ LeMahieu","LeMahieu","12.028570992606026","7","3700","PHI@NYY","NYY","PHI","","","","","1"
"47571-79393","SS","Fernando","Fernando Tatis Jr.","Tatis Jr.","16.210000610351564","10","3700","LOS@SDP","SDP","LOS","","","","","1"
"47571-12948","OF","Bryce","Bryce Harper","Harper","14.633333841959635","3","3700","PHI@NYY","PHI","NYY","","","","","3"
"47571-79756","OF","Ronald","Ronald Acuna Jr.","Acuna Jr.","9.29000015258789","10","3700","NYM@ATL","ATL","NYM","","","","","1"
"47571-68544","3B","Matt","Matt Chapman","Chapman","6.877777947319879","9","3700","OAK@SEA","OAK","SEA","","","","","4"
"47571-23107","OF","Jorge","Jorge Soler","Soler","9.830000305175782","10","3600","KAN@CHC","KAN","CHC","","","","","2"
"47571-12900","1B","Brandon","Brandon Belt","Belt","10.850000381469727","2","3600","SFG@COL","SFG","COL","","","","","4"
"47571-68514","2B","Ryan","Ryan McMahon","McMahon","9.8125","8","3600","SFG@COL","COL","SFG","","","","","6"
"47571-61553","3B","Yoan","Yoan Moncada","Moncada","11.225000381469727","8","3500","CWS@MIL","CWS","MIL","","","","","2"
"47571-79093","OF","Eloy","Eloy Jimenez","Jimenez","12.542857578822545","7","3500","CWS@MIL","CWS","MIL","","","","","5"
"47571-38412","SS","Corey","Corey Seager","Seager","14.844445122612846","9","3500","LOS@SDP","LOS","SDP","","","","","6"
"47571-82605","2B","Keston","Keston Hiura","Hiura","13.016666412353516","6","3500","CWS@MIL","MIL","CWS","","","","","2"
"47571-82614","1B","Pete","Pete Alonso","Alonso","7.430000305175781","10","3500","NYM@ATL","NYM","ATL","","","","","3"
"47571-38040","OF","Eddie","Eddie Rosario","Rosario","10.799999660915798","9","3400","PIT@MIN","MIN","PIT","","","","","0"
"47571-83155","OF","Ramon","Ramon Laureano","Laureano","12.544444613986546","9","3400","OAK@SEA","OAK","SEA","","","","","2"
"47571-21874","SS","Jorge","Jorge Polanco","Polanco","8.722222222222221","9","3400","PIT@MIN","MIN","PIT","","","","","0"
"47571-52175","1B","Matt","Matt Olson","Olson","7.677777608235677","9","3400","OAK@SEA","OAK","SEA","","","","","5"
"47571-13412","SS","Donovan","Donovan Solano","Solano","14.833333333333334","9","3300","SFG@COL","SFG","COL","","","","","3"
"47571-21705","SS","Marcus","Marcus Semien","Semien","6.577777862548828","9","3300","OAK@SEA","OAK","SEA","","","","","1"
"47571-21887","C","Willson","Willson Contreras","Contreras","11.625","8","3300","KAN@CHC","CHC","KAN","","","","","4"
"47571-79234","OF","Kyle","Kyle Lewis","Lewis","14.389999389648438","10","3300","OAK@SEA","SEA","OAK","","","","","3"
"47571-5607","3B","Evan","Evan Longoria","Longoria","17.325000762939453","4","3300","SFG@COL","SFG","COL","","","","","5"
"47571-17086","OF","Marcell","Marcell Ozuna","Ozuna","13.660000610351563","10","3300","NYM@ATL","ATL","NYM","","","","","4"
"47571-5094","1B","Daniel","Daniel Murphy","Murphy","10.84999974568685","6","3300","SFG@COL","COL","SFG","","","","","5"
"47571-38952","OF","Alex","Alex Dickerson","Dickerson","9.714285714285714","7","3200","SFG@COL","SFG","COL","","","","","2"
"47571-13487","OF","Tommy","Tommy Pham","Pham","14.589999389648437","10","3200","LOS@SDP","SDP","LOS","","","","","4"
"47571-79215","1B","Rhys","Rhys Hoskins","Hoskins","12.133333841959635","3","3200","PHI@NYY","PHI","NYY","","","","","2"
"47571-21875","OF","Max","Max Kepler","Kepler","11.274999618530273","8","3200","PIT@MIN","MIN","PIT","","","","","5"
"47571-49523","1B","Jose","Jose Abreu","Abreu","10.377777947319878","9","3200","CWS@MIL","CWS","MIL","","","","","3"
"47571-12928","1B","Eric","Eric Hosmer","Hosmer","22.3000005086263","3","3200","LOS@SDP","SDP","LOS","IL","Illness","","","0"
"47571-13966","3B","Kyle","Kyle Seager","Seager","12.3","10","3200","OAK@SEA","SEA","OAK","","","","","4"
"47571-53994","1B","Josh","Josh Bell","Bell","5.888888888888889","9","3200","PIT@MIN","PIT","MIN","","","","","3"
"47571-82734","OF","Luis","Luis Robert","Robert","13.133332994249132","9","3200","CWS@MIL","CWS","MIL","","","","","1"
"47571-52168","3B","Colin","Colin Moran","Moran","14.56666734483507","9","3200","PIT@MIN","PIT","MIN","","","","","0"
"47571-52179","SS","J.P.","J.P. Crawford","Crawford","13.3","10","3200","OAK@SEA","SEA","OAK","","","","","1"
"47571-68587","2B","Ozzie","Ozzie Albies","Albies","8.088889227973091","9","3200","NYM@ATL","ATL","NYM","","","","","2"
"47571-83051","2B","David","David Bote","Bote","12.016666412353516","6","3100","KAN@CHC","CHC","KAN","","","","","6"
"47571-6312","3B","Justin","Justin Turner","Turner","11.3","10","3100","LOS@SDP","LOS","SDP","","","","","3"
"47571-79092","OF","Ian","Ian Happ","Happ","12.444444444444445","9","3100","KAN@CHC","CHC","KAN","","","","","9"
"47571-79175","OF","Trent","Trent Grisham","Grisham","15.2","10","3100","LOS@SDP","SDP","LOS","","","","","2"
"47571-13841","SS","Didi","Didi Gregorius","Gregorius","17.53333282470703","3","3100","PHI@NYY","PHI","NYY","","","","","5"
"47571-16950","1B","Miguel","Miguel Sano","Sano","7.114285605294364","7","3100","PIT@MIN","MIN","PIT","","","","","4"
"47571-80485","1B","Austin","Austin Slater","Slater","6.116666793823242","6","3100","SFG@COL","SFG","COL","","","","","0"
"47571-68586","SS","Dansby","Dansby Swanson","Swanson","16.030000305175783","10","3100","NYM@ATL","ATL","NYM","","","","","7"
"47571-5146","OF","Hunter","Hunter Pence","Pence","2.0222223069932728","9","3000","SFG@COL","SFG","COL","","","","","0"
"47571-116867","C","Tyler","Tyler Heineman","Heineman","8.683333079020182","6","3000","SFG@COL","SFG","COL","","","","","0"
"47571-21666","OF","Mark","Mark Canha","Canha","11.262499809265137","8","3000","OAK@SEA","OAK","SEA","","","","","3"
"47571-5292","OF","Matt","Matt Kemp","Kemp","12.59999974568685","6","3000","SFG@COL","COL","SFG","","","","","7"
"47571-60631","OF","Kyle","Kyle Schwarber","Schwarber","11.11111111111111","9","3000","KAN@CHC","CHC","KAN","","","","","5"
"47571-38112","3B","Gio","Gio Urshela","Urshela","13.649999618530273","8","3000","PHI@NYY","NYY","PHI","","","","","6"
