"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","Probable Pitcher","Batting Order"
"47801-38016","1B","Jesus","Jesus Aguilar","Aguilar","12.550000508626303","6","3000","BAL@MIA","MIA","BAL","","","","","4"
"47801-79092","OF","Ian","Ian Happ","Happ","10.84999974568685","12","3000","CHC@KAN","CHC","KAN","","","","","9"
"47801-85277","2B","Cavan","Cavan Biggio","Biggio","9.366667005750868","9","3000","TOR@ATL","TOR","ATL","","","","","2"
"47801-52161","3B","Rio","Rio Ruiz","Ruiz","16.183333079020183","6","3000","BAL@MIA","BAL","MIA","DTD","Shoulder","","","0"
"47801-68587","2B","Ozzie","Ozzie Albies","Albies","6.890909368341619","11","3000","TOR@ATL","ATL","TOR","IL","Wrist","","","0"
"47801-13390","SS","Miguel","Miguel Rojas","Rojas","27.100001017252605","3","2900","BAL@MIA","MIA","BAL","IL","Illness","","","0"
"47801-83051","3B","David","David Bote","Bote","9.387499809265137","8","2900","CHC@KAN","CHC","KAN","","","","","0"
"47801-21853","2B","Ketel","Ketel Marte","Marte","8.47499974568685","12","2900","HOU@ARI","ARI","HOU","","","","","1"
"47801-12925","2B","Jason","Jason Kipnis","Kipnis","14.919999694824218","5","2900","CHC@KAN","CHC","KAN","","","","","0"
"47801-17171","C","James","James McCann","McCann","12.45999984741211","5","2900","MIL@CWS","CWS","MIL","","","","","0"
"47801-71507","1B","Yuli","Yuli Gurriel","Gurriel","10.9636362249201","11","2900","HOU@ARI","HOU","ARI","","","","","5"
"47801-79884","OF","Anthony","Anthony Santander","Santander","9.4272724498402","11","2800","BAL@MIA","BAL","MIA","","","","","2"
"47801-13378","2B","Leury","Leury Garcia","Garcia","8.772727272727273","11","2800","MIL@CWS","CWS","MIL","","","","","7"
"47801-60631","OF","Kyle","Kyle Schwarber","Schwarber","9.083333333333334","12","2800","CHC@KAN","CHC","KAN","","","","","4"
"47801-60672","SS","Tim","Tim Anderson","Anderson","11.414285932268415","7","2800","MIL@CWS","CWS","MIL","IL","Groin","","","0"
"47801-73023","OF","Teoscar","Teoscar Hernandez","Hernandez","14.466666327582466","9","2800","TOR@ATL","TOR","ATL","","","","","0"
"47801-38247","2B","Hanser","Hanser Alberto","Alberto","11.263636502352627","11","2800","BAL@MIA","BAL","MIA","","","","","1"
"47801-53725","1B","Renato","Renato Nunez","Nunez","11.618182095614346","11","2800","BAL@MIA","BAL","MIA","","","","","5"
"47801-12985","OF","Avisail","Avisail Garcia","Garcia","8.537500381469727","8","2800","MIL@CWS","MIL","CWS","","","","","4"
"47801-70435","OF","Ben","Ben Gamel","Gamel","12.157142639160156","7","2800","MIL@CWS","MIL","CWS","","","","","1"
"47801-79125","OF","Kyle","Kyle Tucker","Tucker","12.280000305175781","10","2700","HOU@ARI","HOU","ARI","","","","","8"
"47801-38218","1B","Christian","Christian Walker","Walker","9.990909229625355","11","2700","HOU@ARI","ARI","HOU","","","","","4"
"47801-79273","1B","Vladimir","Vladimir Guerrero Jr.","Guerrero Jr.","7.1444447835286455","9","2700","TOR@ATL","TOR","ATL","","","","","5"
"47801-5562","1B","Edwin","Edwin Encarnacion","Encarnacion","5.800000190734863","8","2700","MIL@CWS","CWS","MIL","DTD","Shoulder","","","0"
"47801-12919","SS","Jose","Jose Iglesias","Iglesias","9.300000190734863","8","2700","BAL@MIA","BAL","MIA","","","","","3"
"47801-82654","SS","Bo","Bo Bichette","Bichette","8.766666412353516","6","2700","TOR@ATL","TOR","ATL","","","","","1"
"47801-13099","C","Travis","Travis d'Arnaud","d'Arnaud","15.180000305175781","5","2700","TOR@ATL","ATL","TOR","","","","","0"
"47801-52178","3B","Maikel","Maikel Franco","Franco","8.692307692307692","13","2700","CHC@KAN","KAN","CHC","","","","","7"
"47801-13303","C","Yasmani","Yasmani Grandal","Grandal","9.480000305175782","10","2700","MIL@CWS","CWS","MIL","","","","","4"
"47801-5189","OF","Josh","Josh Reddick","Reddick","9.01818154074929","11","2600","HOU@ARI","HOU","ARI","","","","","7"
"47801-13430","OF","Jonathan","Jonathan Villar","Villar","6.150000254313151","6","2600","BAL@MIA","MIA","BAL","","","","","1"
"47801-79074","3B","Austin","Austin Riley","Riley","7.55999984741211","10","2600","TOR@ATL","ATL","TOR","","","","","0"
"47801-38249","OF","Steven","Steven Souza Jr.","Souza Jr.","7.849999904632568","4","2600","CHC@KAN","CHC","KAN","","","","","0"
"47801-79277","1B","Rowdy","Rowdy Tellez","Tellez","7.366666793823242","6","2600","TOR@ATL","TOR","ATL","","","","","4"
"47801-82655","C","Danny","Danny Jansen","Jansen","8.014285496303014","7","2600","TOR@ATL","TOR","ATL","","","","","0"
"47801-13266","C","Salvador","Salvador Perez","Perez","7.884615384615385","13","2600","CHC@KAN","KAN","CHC","","","","","3"
"47801-81953","OF","Austin","Austin Hays","Hays","5.327272588556463","11","2500","BAL@MIA","BAL","MIA","","","","","7"
"47801-11443","1B","Justin","Justin Smoak","Smoak","5.477777693006727","9","2500","MIL@CWS","MIL","CWS","","","","","6"
"47801-79141","1B","Ryan","Ryan O'Hearn","O'Hearn","6.322222391764323","9","2500","CHC@KAN","KAN","CHC","","","","","4"
"47801-12593","3B","Eric","Eric Sogard","Sogard","7.233333163791233","9","2500","MIL@CWS","MIL","CWS","","","","","0"
"47801-5434","1B","Ryan","Ryan Braun","Braun","5.5","4","2500","MIL@CWS","MIL","CWS","IL","Finger","","","0"
"47801-79272","OF","Lourdes","Lourdes Gurriel Jr.","Gurriel Jr.","6.962500095367432","8","2500","TOR@ATL","TOR","ATL","","","","","3"
"47801-38326","OF","Nomar","Nomar Mazara","Mazara","3","3","2500","MIL@CWS","CWS","MIL","","","","","6"
"47801-13924","OF","Kole","Kole Calhoun","Calhoun","9.318181818181818","11","2500","HOU@ARI","ARI","HOU","","","","","2"
"47801-38571","3B","Travis","Travis Shaw","Shaw","9.100000381469727","2","2500","TOR@ATL","TOR","ATL","","","","","7"
"47801-102301","2B","Nico","Nico Hoerner","Hoerner","6.969999694824219","10","2500","CHC@KAN","CHC","KAN","","","","","8"
"47801-68533","OF","Brett","Brett Phillips","Phillips","7.400000095367432","8","2500","CHC@KAN","KAN","CHC","","","","","0"
"47801-13239","3B","Eduardo","Eduardo Escobar","Escobar","7.349999745686849","12","2500","HOU@ARI","ARI","HOU","","","","","5"
"47801-52162","OF","Hunter","Hunter Dozier","Dozier","11.071942446043165","139","2500","CHC@KAN","KAN","CHC","IL","Illness","","","0"
"47801-52164","SS","Adalberto","Adalberto Mondesi","Mondesi","6.346153846153846","13","2500","CHC@KAN","KAN","CHC","","","","","5"
"47801-81046","1B","Garrett","Garrett Cooper","Cooper","6.25","2","2400","BAL@MIA","MIA","BAL","IL","Illness","","","0"
"47801-38074","OF","Corey","Corey Dickerson","Dickerson","8.183333079020182","6","2400","BAL@MIA","MIA","BAL","","","","","0"
"47801-53586","OF","David","David Peralta","Peralta","8.40000025431315","12","2400","HOU@ARI","ARI","HOU","","","","","6"
"47801-65991","C","Pedro","Pedro Severino","Severino","7.44000015258789","10","2400","BAL@MIA","BAL","MIA","","","","","0"
"47801-13799","1B","Matt","Matt Adams","Adams","8.230000305175782","10","2400","TOR@ATL","ATL","TOR","IL","Hamstring","","","0"
"47801-80457","OF","Adam","Adam Engel","Engel","8.537500381469727","8","2400","MIL@CWS","CWS","MIL","","","","","0"
"47801-13909","OF","Randal","Randal Grichuk","Grichuk","5.540000152587891","5","2400","TOR@ATL","TOR","ATL","","","","","6"
"47801-5884","C","Francisco","Francisco Cervelli","Cervelli","7.724999904632568","4","2400","BAL@MIA","MIA","BAL","","","","","3"
"47801-68489","OF","Dwight","Dwight Smith Jr.","Smith Jr.","6.657142639160156","7","2400","BAL@MIA","BAL","MIA","","","","","4"
"47801-102322","2B","Nick","Nick Madrigal","Madrigal","5.579999923706055","5","2400","MIL@CWS","CWS","MIL","IL","Shoulder","","","0"
"47801-5135","OF","Alex","Alex Gordon","Gordon","5.133333206176758","12","2300","CHC@KAN","KAN","CHC","","","","","6"
"47801-6282","C","Tyler","Tyler Flowers","Flowers","13.466667175292969","3","2300","TOR@ATL","ATL","TOR","","","","","8"
"47801-13691","OF","Ender","Ender Inciarte","Inciarte","7.169230534480168","13","2300","TOR@ATL","ATL","TOR","","","","","0"
"47801-38276","OF","Albert","Albert Almora Jr.","Almora Jr.","1.5","10","2300","CHC@KAN","CHC","KAN","","","","","0"
"47801-79248","OF","Magneuris","Magneuris Sierra","Sierra","6.25","4","2300","BAL@MIA","MIA","BAL","","","","","8"
"47801-13253","C","Martin","Martin Maldonado","Maldonado","7.766666836208767","9","2300","HOU@ARI","HOU","ARI","","","","","9"
"47801-80848","C","Victor","Victor Caratini","Caratini","5.877777947319879","9","2300","CHC@KAN","CHC","KAN","","","","","7"
"47801-52182","C","Reese","Reese McGuire","McGuire","5.425000190734863","4","2300","TOR@ATL","TOR","ATL","","","","","9"
"47801-5263","OF","Nick","Nick Markakis","Markakis","0","1","2200","TOR@ATL","ATL","TOR","","","","","5"
"47801-79127","OF","Derek","Derek Fisher","Fisher","4.5","6","2200","TOR@ATL","TOR","ATL","IL","Quadriceps","","","0"
"47801-21890","SS","Orlando","Orlando Arcia","Arcia","4.855555640326606","9","2200","MIL@CWS","MIL","CWS","","","","","9"
"47801-71217","C","Omar","Omar Narvaez","Narvaez","5.012499809265137","8","2200","MIL@CWS","MIL","CWS","","","","","7"
"47801-13900","3B","Jedd","Jedd Gyorko","Gyorko","2","6","2200","MIL@CWS","MIL","CWS","","","","","5"
"47801-52885","C","Dustin","Dustin Garneau","Garneau","7.050000190734863","4","2200","HOU@ARI","HOU","ARI","","","","","0"
"47801-11989","OF","Jon","Jon Jay","Jay","3.924999952316284","4","2200","HOU@ARI","ARI","HOU","","","","","0"
"47801-53993","OF","Harold","Harold Ramirez","Ramirez","4.599999904632568","2","2200","BAL@MIA","MIA","BAL","IL","Illness","","","0"
"47801-71466","3B","Ryon","Ryon Healy","Healy","1","3","2200","MIL@CWS","MIL","CWS","","","","","0"
"47801-11129","OF","Jason","Jason Heyward","Heyward","6.95","10","2200","CHC@KAN","CHC","KAN","","","","","6"
"47801-68492","C","Chance","Chance Sisco","Sisco","6.040000152587891","5","2200","BAL@MIA","BAL","MIA","","","","","6"
"47801-68499","3B","Johan","Johan Camargo","Camargo","6.181818181818182","11","2200","TOR@ATL","ATL","TOR","","","","","7"
"47801-97257","OF","Myles","Myles Straw","Straw","7.419999694824218","5","2200","HOU@ARI","HOU","ARI","","","","","0"
"47801-21612","SS","Nick","Nick Ahmed","Ahmed","3.866666793823242","12","2100","HOU@ARI","ARI","HOU","","","","","9"
"47801-116865","1B","Ryan","Ryan McBroom","McBroom","5.240000152587891","10","2100","CHC@KAN","KAN","CHC","","","","","0"
"47801-12458","1B","Logan","Logan Morrison","Morrison","1.8399999618530274","5","2100","MIL@CWS","MIL","CWS","","","","","0"
"47801-13516","C","Stephen","Stephen Vogt","Vogt","5.700000127156575","6","2100","HOU@ARI","ARI","HOU","","","","","0"
"47801-38117","OF","Adam","Adam Duvall","Duvall","6.724999745686849","12","2100","TOR@ATL","ATL","TOR","","","","","6"
"47801-85274","OF","DJ","DJ Stewart","Stewart","2.25","8","2100","BAL@MIA","BAL","MIA","","","","","0"
"47801-38196","3B","Jake","Jake Lamb","Lamb","1.875","8","2100","HOU@ARI","ARI","HOU","","","","","0"
"47801-13685","SS","Brock","Brock Holt","Holt","2.4399999618530273","5","2100","MIL@CWS","MIL","CWS","","","","","0"
"47801-79225","SS","Luis","Luis Urias","Urias","6.79436611121809","71","2100","MIL@CWS","MIL","CWS","IL","Not injury related","","","0"
"47801-38324","C","Jorge","Jorge Alfaro","Alfaro","7.763846059945913","130","2100","BAL@MIA","MIA","BAL","IL","Illness","","","0"
"47801-116339","3B","Abraham","Abraham Toro","Toro","6.625","8","2100","HOU@ARI","HOU","ARI","","","","","0"
"47801-21172","3B","Brandon","Brandon Drury","Drury","1.7428571156093053","7","2100","TOR@ATL","TOR","ATL","","","","","0"
"47801-38599","OF","Lewis","Lewis Brinson","Brinson","0","1","2100","BAL@MIA","MIA","BAL","","","","","6"
"47801-5904","1B","Chris","Chris Davis","Davis","2.5833333333333335","6","2100","BAL@MIA","BAL","MIA","","","","","8"
"47801-13072","3B","Logan","Logan Forsythe","Forsythe","0","1","2100","BAL@MIA","MIA","BAL","","","","","7"
"47801-102284","C","William","William Contreras","Contreras","4.625","4","2100","TOR@ATL","ATL","TOR","","","","","0"
"47801-101276","OF","Jon","Jon Berti","Berti","6.780000305175781","5","2100","BAL@MIA","MIA","BAL","","","","","2"
"47801-80852","SS","Ildemaro","Ildemaro Vargas","Vargas","2.299999952316284","8","2100","HOU@ARI","ARI","HOU","","","","","0"
"47801-135195","C","Sebastian","Sebastian Rivero","Rivero","0","0","2000","CHC@KAN","KAN","CHC","","","","","0"
"47801-81948","SS","Breyvic","Breyvic Valera","Valera","6.611764795639935","17","2000","TOR@ATL","TOR","ATL","DTD","Undisclosed","","","0"
"47801-13346","3B","Ryan","Ryan Goins","Goins","1.600000023841858","4","2000","MIL@CWS","CWS","MIL","","","","","0"
"47801-135207","2B","Alex","Alex De Goti","De Goti","0","0","2000","HOU@ARI","HOU","ARI","","","","","0"
"47801-102439","3B","Andy","Andy Young","Young","6.099999904632568","2","2000","HOU@ARI","ARI","HOU","","","","","8"
"47801-135210","C","Jamie","Jamie Ritchie","Ritchie","0","0","2000","HOU@ARI","HOU","ARI","","","","","0"
"47801-135215","C","Colton","Colton Shaver","Shaver","0","0","2000","HOU@ARI","HOU","ARI","","","","","0"
"47801-135213","C","Michael","Michael Papierski","Papierski","0","0","2000","HOU@ARI","HOU","ARI","","","","","0"
"47801-135218","OF","Jake","Jake Meyers","Meyers","0","0","2000","HOU@ARI","HOU","ARI","","","","","0"
"47801-135216","OF","Chas","Chas McCormick","McCormick","0","0","2000","HOU@ARI","HOU","ARI","","","","","0"
"47801-13363","C","Ryan","Ryan Lavarnway","Lavarnway","3","1","2000","BAL@MIA","MIA","BAL","","","","","0"
"47801-135217","3B","Nick","Nick Tanielu","Tanielu","0","0","2000","HOU@ARI","HOU","ARI","","","","","0"
"47801-61506","C","Oscar","Oscar Hernandez","Hernandez","2.299999952316284","4","2000","CHC@KAN","KAN","CHC","","","","","0"
"47801-21573","OF","Jace","Jace Peterson","Peterson","7.837931139715787","29","2000","MIL@CWS","MIL","CWS","","","","","0"
"47801-135254","3B","Eddy","Eddy Alvarez","Alvarez","0","2","2000","BAL@MIA","MIA","BAL","","","","","0"
"47801-11349","SS","Ruben","Ruben Tejada","Tejada","0.5333333412806193","6","2000","TOR@ATL","TOR","ATL","","","","","0"
"47801-135255","C","Brian","Brian Navarreto","Navarreto","0","0","2000","BAL@MIA","MIA","BAL","","","","","0"
"47801-13407","C","Bryan","Bryan Holaday","Holaday","1.600000023841858","2","2000","BAL@MIA","BAL","MIA","","","","","0"
"47801-114796","C","Nick","Nick Dini","Dini","6.709999847412109","20","2000","CHC@KAN","KAN","CHC","","","","","0"
"47801-135282","OF","Josh","Josh Palacios","Palacios","0","0","2000","TOR@ATL","TOR","ATL","","","","","0"
"47801-135284","C","Riley","Riley Adams","Adams","0","0","2000","TOR@ATL","TOR","ATL","","","","","0"
"47801-116866","2B","Danny","Danny Mendick","Mendick","4.566666603088379","6","2000","MIL@CWS","CWS","MIL","","","","","9"
"47801-116869","SS","Erick","Erick Mejia","Mejia","0","6","2000","CHC@KAN","KAN","CHC","","","","","0"
"47801-73871","C","Carson","Carson Kelly","Kelly","3.75","10","2000","HOU@ARI","ARI","HOU","","","","","7"
"47801-12434","OF","Lorenzo","Lorenzo Cain","Cain","9.95999984741211","5","2000","MIL@CWS","MIL","CWS","DTD","Opt out","","","0"
"47801-73879","3B","Pat","Pat Valaika","Valaika","4.659999847412109","10","2000","BAL@MIA","BAL","MIA","","","","","9"
"47801-13473","C","Caleb","Caleb Joseph","Joseph","3.125","20","2000","TOR@ATL","TOR","ATL","","","","","0"
"47801-102577","SS","Santiago","Santiago Espinal","Espinal","2.4399999618530273","5","2000","TOR@ATL","TOR","ATL","","","","","0"
"47801-104629","SS","Jack","Jack Mayfield","Mayfield","3.0999999046325684","2","2000","HOU@ARI","HOU","ARI","","","","","0"
"47801-53476","OF","Scott","Scott Schebler","Schebler","0","1","2000","TOR@ATL","ATL","TOR","","","","","0"
"47801-60649","C","Alex","Alex Jackson","Jackson","3","3","2000","TOR@ATL","ATL","TOR","","","","","0"
"47801-83180","C","Meibrys","Meibrys Viloria","Viloria","5.211904616582961","42","2000","CHC@KAN","KAN","CHC","","","","","0"
"47801-83188","3B","Kelvin","Kelvin Gutierrez","Gutierrez","7.5150001525878904","20","2000","CHC@KAN","KAN","CHC","IL","Elbow","","","0"
"47801-79104","C","Zack","Zack Collins","Collins","0.75","4","2000","MIL@CWS","CWS","MIL","","","","","8"
"47801-85266","1B","Kevin","Kevin Cron","Cron","1.5","2","2000","HOU@ARI","ARI","HOU","","","","","0"
"47801-13593","OF","Keon","Keon Broxton","Broxton","4.2379998779296875","100","2000","MIL@CWS","MIL","CWS","","","","","0"
"47801-79128","C","Garrett","Garrett Stubbs","Stubbs","1.3","5","2000","HOU@ARI","HOU","ARI","","","","","0"
"47801-79174","C","Jacob","Jacob Nottingham","Nottingham","3.9111111958821616","9","2000","MIL@CWS","MIL","CWS","","","","","0"
"47801-82251","OF","Tim","Tim Locastro","Locastro","2.1499999364217124","6","2000","HOU@ARI","ARI","HOU","","","","","0"
"47801-79178","2B","Isan","Isan Diaz","Diaz","6.199999809265137","2","2000","BAL@MIA","MIA","BAL","DTD","Opt out","","","0"
"47801-79204","SS","Richie","Richie Martin","Martin","4.719166564941406","120","2000","BAL@MIA","BAL","MIA","IL","Wrist","","","0"
"47801-135524","3B","Austin","Austin Martin","Martin","0","0","2000","TOR@ATL","TOR","ATL","","","","","0"
"47801-12660","3B","Daniel","Daniel Descalso","Descalso","3.9451219512195124","82","2000","CHC@KAN","CHC","KAN","IL","Ankle","","","0"
"47801-135557","C","Santiago","Santiago Chavez","Chavez","0","0","2000","BAL@MIA","MIA","BAL","","","","","0"
"47801-118181","1B","Taylor","Taylor Jones","Jones","0","1","2000","HOU@ARI","HOU","ARI","","","","","0"
"47801-118187","C","Yermin","Yermin Mercedes","Mercedes","0","1","2000","MIL@CWS","CWS","MIL","","","","","0"
"47801-118193","OF","Nick","Nick Heath","Heath","2","3","2000","CHC@KAN","KAN","CHC","","","","","9"
"47801-118222","2B","Mark","Mark Mathias","Mathias","3.0999999046325684","2","2000","MIL@CWS","MIL","CWS","","","","","8"
"47801-84434","3B","Mitch","Mitch Walding","Walding","0","2","2000","TOR@ATL","TOR","ATL","","","","","0"
"47801-96764","OF","Jonathan","Jonathan Davis","Davis","4.340540705500422","37","2000","TOR@ATL","TOR","ATL","","","","","0"
"47801-119338","OF","Jordan","Jordan Brewer","Brewer","0","0","2000","HOU@ARI","HOU","ARI","","","","","0"
"47801-119345","SS","Jeremy","Jeremy Pena","Pena","0","0","2000","HOU@ARI","HOU","ARI","","","","","0"
"47801-119344","SS","Grae","Grae Kessinger","Kessinger","0","0","2000","HOU@ARI","HOU","ARI","","","","","0"
"47801-119346","C","Korey","Korey Lee","Lee","0","0","2000","HOU@ARI","HOU","ARI","","","","","0"
"47801-119349","SS","Bobby","Bobby Witt Jr.","Witt Jr.","0","0","2000","CHC@KAN","KAN","CHC","","","","","0"
"47801-16955","OF","Bubba","Bubba Starling","Starling","3.855555640326606","9","2000","CHC@KAN","KAN","CHC","IL","Undisclosed","","","0"
"47801-119365","SS","Nasim","Nasim Nunez","Nunez","0","0","2000","BAL@MIA","MIA","BAL","","","","","0"
"47801-119364","OF","Kameron","Kameron Misner","Misner","0","0","2000","BAL@MIA","MIA","BAL","","","","","0"
"47801-80459","OF","Franchy","Franchy Cordero","Cordero","4.040000152587891","10","2000","CHC@KAN","KAN","CHC","DTD","Wrist","","","0"
"47801-82533","C","Daulton","Daulton Varsho","Varsho","1","3","2000","HOU@ARI","ARI","HOU","","","","","0"
"47801-82536","OF","Cedric","Cedric Mullins","Mullins","2.674999952316284","8","2000","BAL@MIA","BAL","MIA","","","","","0"
"47801-81530","OF","Nicky","Nicky Delmonico","Delmonico","4.25","6","2000","MIL@CWS","CWS","MIL","","","","","0"
"47801-17025","2B","Joe","Joe Panik","Panik","2.5333333015441895","6","2000","TOR@ATL","TOR","ATL","","","","","8"
"47801-52878","OF","Billy","Billy McKinney","McKinney","7.111905052548363","84","2000","TOR@ATL","TOR","ATL","","","","","0"
"47801-119442","C","Gabriel","Gabriel Moreno","Moreno","0","0","2000","TOR@ATL","TOR","ATL","","","","","0"
"47801-113309","OF","Josh","Josh Rojas","Rojas","0","1","2000","HOU@ARI","ARI","HOU","","","","","0"
"47801-81570","C","Cam","Cam Gallagher","Gallagher","0","1","2000","CHC@KAN","KAN","CHC","","","","","0"
"47801-82606","OF","Monte","Monte Harrison","Harrison","0","3","2000","BAL@MIA","MIA","BAL","","","","","9"
"47801-38592","1B","Cheslor","Cheslor Cuthbert","Cuthbert","0","1","2000","MIL@CWS","CWS","MIL","","","","","0"
"47801-110306","SS","Humberto","Humberto Arteaga","Arteaga","4.126829193859566","41","2000","CHC@KAN","KAN","CHC","","","","","0"
"47801-13034","OF","Charlie","Charlie Culberson","Culberson","0","4","2000","TOR@ATL","ATL","TOR","","","","","0"
"47801-13060","SS","Adeiny","Adeiny Hechavarria","Hechavarria","1.2399999618530273","5","2000","TOR@ATL","ATL","TOR","","","","","9"
"47801-54049","2B","Aledmys","Aledmys Diaz","Diaz","6.199999809265137","1","2000","HOU@ARI","HOU","ARI","IL","Groin","","","0"
"47801-6005","OF","Matt","Matt Joyce","Joyce","1","3","2000","BAL@MIA","MIA","BAL","","","","","0"
"47801-13209","C","Manny","Manny Pina","Pina","4.94000015258789","5","2000","MIL@CWS","MIL","CWS","","","","","0"
"47801-13238","C","Josh","Josh Phegley","Phegley","3.133333206176758","3","2000","CHC@KAN","CHC","KAN","","","","","0"
"47801-102331","2B","Nicky","Nicky Lopez","Lopez","2.7700000762939454","10","2000","CHC@KAN","KAN","CHC","","","","","8"
"47801-68554","3B","Andrew","Andrew Velazquez","Velazquez","0.6666666666666666","9","2000","BAL@MIA","BAL","MIA","","","","","0"
"47801-81869","C","Chad","Chad Wallach","Wallach","0","1","2000","BAL@MIA","MIA","BAL","IL","Undisclosed","","","0"
"47801-68594","OF","Anthony","Anthony Alford","Alford","2.0833333333333335","6","2000","TOR@ATL","TOR","ATL","","","","","0"
"47801-6140","3B","Sean","Sean Rodriguez","Rodriguez","4.168420892012747","76","2000","BAL@MIA","MIA","BAL","IL","Undisclosed","","","0"
