"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","Probable Pitcher","Batting Order"
"47218-68465","P","Yoan","Yoan Lopez","Lopez","6","1","5500","ARI@SDP","ARI","SDP","DTD","Undisclosed","","","0"
"47218-119411","P","Joey","Joey Cantillo","Cantillo","0","0","5500","ARI@SDP","SDP","ARI","","","","","0"
"47218-70517","P","Chad","Chad Green","Green","7.944444444444445","54","5500","NYY@WAS","NYY","WAS","","","","","0"
"47218-79227","P","Adrian","Adrian Morejon","Morejon","4.8","5","5500","ARI@SDP","SDP","ARI","","","","","0"
"47218-73865","P","Jonathan","Jonathan Holder","Holder","6.029411764705882","34","5500","NYY@WAS","NYY","WAS","","","","","0"
"47218-135306","P","Cole","Cole Wilcox","Wilcox","0","0","5500","ARI@SDP","SDP","ARI","","","","","0"
"47218-17036","P","Dan","Dan Otero","Otero","3.56","25","5500","NYY@WAS","NYY","WAS","DTD","Undisclosed","","","0"
"47218-53396","P","Nick","Nick Tropeano","Tropeano","8.666666666666666","3","5500","NYY@WAS","NYY","WAS","","","","","0"
"47218-102549","P","Andres","Andres Munoz","Munoz","6.136363636363637","22","5500","ARI@SDP","SDP","ARI","IL","Elbow","","","0"
"47218-119447","P","Joan","Joan Adon","Adon","0","0","5500","NYY@WAS","WAS","NYY","","","","","0"
"47218-6295","P","Daniel","Daniel Hudson","Hudson","6.173913043478261","69","5500","NYY@WAS","WAS","NYY","","","","","0"
"47218-62871","P","Junior","Junior Guerra","Guerra","1","1","5500","ARI@SDP","ARI","SDP","","","","","0"
"47218-119446","P","Andry","Andry Lara","Lara","0","0","5500","NYY@WAS","WAS","NYY","","","","","0"
"47218-119449","P","Jackson","Jackson Rutledge","Rutledge","0","0","5500","NYY@WAS","WAS","NYY","","","","","0"
"47218-119451","P","Matt","Matt Cronin","Cronin","0","0","5500","NYY@WAS","WAS","NYY","","","","","0"
"47218-38303","P","Andrew","Andrew Chafin","Chafin","4","77","5500","ARI@SDP","ARI","SDP","","","","","0"
"47218-38304","P","Archie","Archie Bradley","Bradley","6.303030303030303","66","5500","ARI@SDP","ARI","SDP","","","","","0"
"47218-80033","P","Emilio","Emilio Pagan","Pagan","0","1","5500","ARI@SDP","SDP","ARI","","","","","0"
"47218-101795","P","James","James Bourque","Bourque","-10","1","5500","NYY@WAS","WAS","NYY","","","","","0"
"47218-111268","P","Daniel","Daniel Camarena","Camarena","0","0","5500","ARI@SDP","SDP","ARI","","","","","0"
"47218-13992","P","Luis","Luis Avilan","Avilan","3.466666666666667","45","5500","NYY@WAS","NYY","WAS","","","","","0"
"47218-83116","P","Wander","Wander Suero","Suero","4.935897435897436","78","5500","NYY@WAS","WAS","NYY","IL","Undisclosed","","","0"
"47218-65968","P","Silvino","Silvino Bracho","Bracho","0","0","5500","ARI@SDP","ARI","SDP","IL","Elbow","","","0"
"47218-52148","P","Pierce","Pierce Johnson","Johnson","0","0","5500","ARI@SDP","SDP","ARI","","","","","0"
"47218-114356","P","Kevin","Kevin Ginkel","Ginkel","-4","1","5500","ARI@SDP","ARI","SDP","","","","","0"
"47218-80570","P","Jimmy","Jimmy Yacabonis","Yacabonis","4.655172413793103","29","5500","ARI@SDP","SDP","ARI","","","","","0"
"47218-65987","P","Domingo","Domingo German","German","31.40740740740741","27","5500","NYY@WAS","NYY","WAS","NA","Suspension","","","0"
"47218-65988","P","Zach","Zach Davies","Davies","19.65714285714286","35","5500","ARI@SDP","SDP","ARI","","","","","0"
"47218-82633","P","Michel","Michel Baez","Baez","6.208333333333333","24","5500","ARI@SDP","SDP","ARI","","","","","0"
"47218-83145","P","Jose","Jose Castillo","Castillo","8","1","5500","ARI@SDP","SDP","ARI","IL","Lat","","","0"
"47218-5069","P","Craig","Craig Stammen","Stammen","5.565789473684211","76","5500","ARI@SDP","SDP","ARI","","","","","0"
"47218-17103","P","Sam","Sam Freeman","Freeman","3","1","5500","NYY@WAS","WAS","NYY","","","","","0"
"47218-38096","P","David","David Hale","Hale","8.05","20","5500","NYY@WAS","NYY","WAS","","","","","0"
"47218-38106","P","Kirby","Kirby Yates","Yates","7.683333333333334","60","5500","ARI@SDP","SDP","ARI","","","","","0"
"47218-13534","P","Javy","Javy Guerra","Guerra","5.627450980392157","51","5500","NYY@WAS","WAS","NYY","","","","","0"
"47218-12257","P","Adam","Adam Ottavino","Ottavino","6.260273972602739","73","5500","NYY@WAS","NYY","WAS","","","","","0"
"47218-82924","P","Tim","Tim Hill","Hill","4.3478260869565215","46","5500","ARI@SDP","SDP","ARI","","","","","0"
"47218-68591","P","Anderson","Anderson Espinoza","Espinoza","0","0","5500","ARI@SDP","SDP","ARI","IL","Elbow","","","0"
"47218-68590","P","Javy","Javy Guerra","Guerra","3","1","5500","ARI@SDP","SDP","ARI","","","","","0"
"47218-117232","P","Michael","Michael King","King","9","1","5500","NYY@WAS","NYY","WAS","","","","","0"
"47218-60643","OF","Aaron","Aaron Judge","Judge","15.699999809265137","1","4100","NYY@WAS","NYY","WAS","","","","","2"
"47218-79282","OF","Juan","Juan Soto","Soto","13.553333333333333","150","4000","NYY@WAS","WAS","NYY","IL","Illness","","","0"
"47218-12302","OF","Giancarlo","Giancarlo Stanton","Stanton","28.700000762939453","1","3800","NYY@WAS","NYY","WAS","","","","","4"
"47218-65881","SS","Trea","Trea Turner","Turner","0","1","3700","NYY@WAS","WAS","NYY","","","","","1"
"47218-13567","2B","DJ","DJ LeMahieu","LeMahieu","12.522758957435345","145","3600","NYY@WAS","NYY","WAS","","","","","1"
"47218-21853","2B","Ketel","Ketel Marte","Marte","3","1","3500","ARI@SDP","ARI","SDP","","","","","1"
"47218-79393","SS","Fernando","Fernando Tatis Jr.","Tatis Jr.","15.399999618530273","1","3300","ARI@SDP","SDP","ARI","","","","","1"
"47218-68588","SS","Gleyber","Gleyber Torres","Torres","3","1","3300","NYY@WAS","NYY","WAS","","","","","3"
"47218-16945","C","Gary","Gary Sanchez","Sanchez","0","1","3200","NYY@WAS","NYY","WAS","","","","","7"
"47218-13423","OF","Starling","Starling Marte","Marte","6.199999809265137","1","3200","ARI@SDP","ARI","SDP","","","","","3"
"47218-13929","3B","Manny","Manny Machado","Machado","3","1","3000","ARI@SDP","SDP","ARI","","","","","2"
"47218-13239","3B","Eduardo","Eduardo Escobar","Escobar","0","1","3000","ARI@SDP","ARI","SDP","","","","","4"
"47218-13487","OF","Tommy","Tommy Pham","Pham","27.899999618530273","1","2900","ARI@SDP","SDP","ARI","","","","","3"
"47218-80838","1B","Luke","Luke Voit","Voit","3","1","2800","NYY@WAS","NYY","WAS","","","","","6"
"47218-5948","OF","Brett","Brett Gardner","Gardner","0","1","2700","NYY@WAS","NYY","WAS","","","","","9"
"47218-38218","1B","Christian","Christian Walker","Walker","9.5","1","2700","ARI@SDP","ARI","SDP","","","","","5"
"47218-12928","1B","Eric","Eric Hosmer","Hosmer","36","1","2700","ARI@SDP","SDP","ARI","","","","","5"
"47218-13706","OF","Adam","Adam Eaton","Eaton","18.700000762939453","1","2700","NYY@WAS","WAS","NYY","","","","","2"
"47218-38112","3B","Gio","Gio Urshela","Urshela","9.199999809265137","1","2700","NYY@WAS","NYY","WAS","","","","","8"
"47218-13894","OF","Aaron","Aaron Hicks","Hicks","0","1","2600","NYY@WAS","NYY","WAS","","","","","5"
"47218-79195","3B","Miguel","Miguel Andujar","Andujar","2.308333396911621","12","2600","NYY@WAS","NYY","WAS","","","","","0"
"47218-5221","3B","Asdrubal","Asdrubal Cabrera","Cabrera","3","1","2600","NYY@WAS","WAS","NYY","","","","","5"
"47218-68563","OF","Victor","Victor Robles","Robles","0","1","2600","NYY@WAS","WAS","NYY","","","","","8"
"47218-53586","OF","David","David Peralta","Peralta","0","1","2500","ARI@SDP","ARI","SDP","","","","","2"
"47218-13924","OF","Kole","Kole Calhoun","Calhoun","21.700000762939453","1","2500","ARI@SDP","ARI","SDP","","","","","6"
"47218-21612","SS","Nick","Nick Ahmed","Ahmed","0","1","2500","ARI@SDP","ARI","SDP","","","","","9"
"47218-12931","OF","Wil","Wil Myers","Myers","6","1","2500","ARI@SDP","SDP","ARI","","","","","6"
"47218-12168","2B","Starlin","Starlin Castro","Castro","0","1","2500","NYY@WAS","WAS","NYY","","","","","3"
"47218-73871","C","Carson","Carson Kelly","Kelly","0","1","2500","ARI@SDP","ARI","SDP","","","","","0"
"47218-12977","1B","Eric","Eric Thames","Thames","3","1","2500","NYY@WAS","WAS","NYY","","","","","0"
"47218-52150","OF","Clint","Clint Frazier","Frazier","9.017391481261322","69","2500","NYY@WAS","NYY","WAS","","","","","0"
"47218-5591","2B","Howie","Howie Kendrick","Kendrick","0","1","2500","NYY@WAS","WAS","NYY","","","","","4"
"47218-79175","OF","Trent","Trent Grisham","Grisham","9.199999809265137","1","2400","ARI@SDP","SDP","ARI","","","","","9"
"47218-13262","2B","Jurickson","Jurickson Profar","Profar","12.399999618530273","1","2400","ARI@SDP","SDP","ARI","","","","","4"
"47218-38196","3B","Jake","Jake Lamb","Lamb","9","1","2300","ARI@SDP","ARI","SDP","","","","","8"
"47218-80847","OF","Mike","Mike Tauchman","Tauchman","9.720689795483118","87","2300","NYY@WAS","NYY","WAS","","","","","0"
"47218-17145","2B","Greg","Greg Garcia","Garcia","0","1","2300","ARI@SDP","SDP","ARI","","","","","0"
"47218-79113","C","Francisco","Francisco Mejia","Mejia","0","1","2200","ARI@SDP","SDP","ARI","","","","","0"
"47218-5311","C","Kurt","Kurt Suzuki","Suzuki","0","1","2200","NYY@WAS","WAS","NYY","","","","","6"
"47218-13516","C","Stephen","Stephen Vogt","Vogt","6.98989898989899","99","2200","ARI@SDP","ARI","SDP","","","","","7"
"47218-5084","C","Chris","Chris Iannetta","Iannetta","7.201923076923077","52","2200","NYY@WAS","NYY","WAS","","","","","0"
"47218-82659","3B","Carter","Carter Kieboom","Kieboom","5.890909368341619","11","2200","NYY@WAS","WAS","NYY","","","","","7"
"47218-62780","SS","Wilmer","Wilmer Difo","Difo","5.465116279069767","43","2100","NYY@WAS","WAS","NYY","","","","","0"
"47218-16981","C","Yan","Yan Gomes","Gomes","7.965979507288982","97","2100","NYY@WAS","WAS","NYY","","","","","0"
"47218-81928","C","Raudy","Raudy Read","Read","0.5","6","2000","NYY@WAS","WAS","NYY","","","","","0"
"47218-85266","1B","Kevin","Kevin Cron","Cron","5.728204971704727","39","2000","ARI@SDP","ARI","SDP","DTD","Hamstring","","","0"
"47218-5152","OF","Emilio","Emilio Bonifacio","Bonifacio","0","0","2000","NYY@WAS","WAS","NYY","","","","","0"
"47218-79918","C","Kyle","Kyle Higashioka","Higashioka","7.8944447835286455","18","2000","NYY@WAS","NYY","WAS","","","","","0"
"47218-135223","C","Jakson","Jakson Reetz","Reetz","0","0","2000","NYY@WAS","WAS","NYY","","","","","0"
"47218-135224","OF","Yadiel","Yadiel Hernandez","Hernandez","0","0","2000","NYY@WAS","WAS","NYY","","","","","0"
"47218-82251","OF","Tim","Tim Locastro","Locastro","0","1","2000","ARI@SDP","ARI","SDP","","","","","0"
"47218-21074","OF","Michael A.","Michael A. Taylor","Taylor","3.688679245283019","53","2000","NYY@WAS","WAS","NYY","","","","","9"
"47218-119410","SS","CJ","CJ Abrams","Abrams","0","0","2000","ARI@SDP","SDP","ARI","","","","","0"
"47218-38004","C","Austin","Austin Hedges","Hedges","0","1","2000","ARI@SDP","SDP","ARI","","","","","8"
"47218-79223","OF","Josh","Josh Naylor","Naylor","6.2957445509890295","94","2000","ARI@SDP","SDP","ARI","","","","","0"
"47218-116870","SS","Seth","Seth Mejias-Brean","Mejias-Brean","5.7928570338657925","14","2000","ARI@SDP","SDP","ARI","","","","","0"
"47218-82824","1B","Mike","Mike Ford","Ford","9.67","50","2000","NYY@WAS","NYY","WAS","","","","","0"
"47218-135307","C","Webster","Webster Rivas","Rivas","0","0","2000","ARI@SDP","SDP","ARI","","","","","0"
"47218-135305","3B","Tucupita","Tucupita Marcano","Marcano","0","0","2000","ARI@SDP","SDP","ARI","","","","","0"
"47218-135308","OF","Robert","Robert Hassell III","Hassell III","0","0","2000","ARI@SDP","SDP","ARI","","","","","0"
"47218-119445","C","Israel","Israel Pineda","Pineda","0","0","2000","NYY@WAS","WAS","NYY","","","","","0"
"47218-119448","3B","Drew","Drew Mendoza","Mendoza","0","0","2000","NYY@WAS","WAS","NYY","","","","","0"
"47218-119450","OF","Jeremy","Jeremy De La Rosa","De La Rosa","0","0","2000","NYY@WAS","WAS","NYY","","","","","0"
"47218-113309","OF","Josh","Josh Rojas","Rojas","7.814633997475228","41","2000","ARI@SDP","ARI","SDP","","","","","0"
"47218-79279","OF","Andrew","Andrew Stevenson","Stevenson","0","1","2000","NYY@WAS","WAS","NYY","","","","","0"
"47218-82613","SS","Thairo","Thairo Estrada","Estrada","5.725714111328125","35","2000","NYY@WAS","NYY","WAS","","","","","0"
"47218-68537","2B","Tyler","Tyler Wade","Wade","9.199999809265137","1","2000","NYY@WAS","NYY","WAS","","","","","0"
"47218-52156","OF","Rosell","Rosell Herrera","Herrera","3.6904761904761907","63","2000","NYY@WAS","NYY","WAS","DTD","Heel","","","0"
"47218-14019","OF","Abraham","Abraham Almonte","Almonte","7.1294115851907165","17","2000","ARI@SDP","SDP","ARI","","","","","0"
"47218-118210","SS","Jake","Jake Cronenworth","Cronenworth","0","0","2000","ARI@SDP","SDP","ARI","","","","","0"
"47218-12495","C","Welington","Welington Castillo","Castillo","7.629166497124566","72","2000","NYY@WAS","WAS","NYY","DTD","Opt out","","","0"
"47218-101841","OF","Edward","Edward Olivares","Olivares","0","0","2000","ARI@SDP","SDP","ARI","","","","","7"
"47218-101842","1B","Ty","Ty France","France","3","1","2000","ARI@SDP","SDP","ARI","","","","","0"
"47218-11989","OF","Jon","Jon Jay","Jay","5.508510508435838","47","2000","ARI@SDP","ARI","SDP","","","","","0"
"47218-80852","SS","Ildemaro","Ildemaro Vargas","Vargas","0","1","2000","ARI@SDP","ARI","SDP","","","","","0"
"47218-80855","2B","Adrian","Adrian Sanchez","Sanchez","1.3249999455043249","28","2000","NYY@WAS","WAS","NYY","IL","Achilles","","","0"
"47218-68593","2B","Jorge","Jorge Mateo","Mateo","0","0","2000","ARI@SDP","SDP","ARI","IL","Illness","","","0"
